Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit,Profit_Margin,Year,Month,Month_Name
1086,2023-02-26,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,1284.6000000000004,50.199296600234476,2023,2,February
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.44,Returning,0.07,Credit Card,Online,East-Bob,432.1200000000031,6.099891869916447,2023,11,November
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6,Returning,0.15,Credit Card,Retail,East-Eve,3004.7999999999956,69.34287197830717,2023,10,October
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,10963.07999999999,244.6460769436756,2023,1,January
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,11922.960000000005,182.63526896017189,2023,11,November
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,12917.470000000008,137.8719375655074,2023,3,March
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,11613.230000000007,1582.917155085463,2023,8,August
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,4403.16,53.2750309741366,2023,12,December
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,6107.220000000015,203.9417750009188,2023,9,September
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,5330.1,118.5836967162054,2023,5,May
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,2421.669999999999,764.0783744557327,2023,3,March
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.03,Returning,0.19,Cash,Online,West-Alice,4565.599999999991,148.2164422340243,2023,8,August
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,2297.959999999998,45.27063366200093,2023,7,July
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.97,Returning,0.02,Bank Transfer,Retail,West-Charlie,513.3999999999969,78.24549638796552,2023,7,July
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,2419.5499999999993,48.763062164313695,2023,1,January
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,16056.000000000007,173.04707708225564,2023,3,March
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,6896.7999999999865,603.1887632391384,2023,9,September
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,1380.1100000000042,17.99839853103047,2023,5,May
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,656.6699999999996,15.801517900542375,2023,2,February
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,3401.0999999999967,51.63963548135344,2023,12,December
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,12155.399999999994,454.1799621871658,2023,1,January
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.93,Returning,0.06,Bank Transfer,Online,East-David,7733.849999999988,460.63062472825527,2023,2,February
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.98,New,0.13,Cash,Online,West-Bob,15845.619999999992,938.3991282616158,2023,10,October
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,8303.57,1040.7171594370009,2023,9,September
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,1642.81,84.77269208937508,2023,1,January
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,20566.14,308.0714284644318,2023,7,July
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.37,Returning,0.24,Bank Transfer,Online,North-David,4185.720000000001,47.41016271857594,2023,10,October
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,5215.520000000001,63.91693954783428,2023,3,March
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,5846.579999999999,84.94441966458562,2023,9,September
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,1631.25,136.70303700724057,2023,9,September
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,1431.9999999999982,48.33004833004827,2023,12,December
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.69,New,0.27,Credit Card,Online,East-Eve,5326.750000000004,168.1906734573379,2023,4,April
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,2301.5999999999995,89.39745277852221,2023,1,January
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.35,New,0.14,Cash,Online,North-Alice,16241.40000000002,312.4211320057866,2023,5,May
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,671.5199999999995,12.430997523130399,2023,6,June
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,1354.3200000000088,37.276538119603785,2023,11,November
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,10857.279999999999,301.380981593389,2023,11,November
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,5141.760000000002,61.928770159104886,2023,8,August
1092,2023-03-23,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,7286.760000000003,92.07429871114485,2023,3,March
1032,2023-08-11,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,2071.8499999999995,65.83195114356343,2023,8,August
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,15675.120000000003,171.378154071881,2023,4,April
1084,2023-09-30,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,6387.6,67.0060537907262,2023,9,September
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,15837.750000000013,474.93065447184983,2023,1,January
1012,2023-06-08,Bob,East,3608.81,19,Furniture,3457.28,3598.72,New,0.27,Bank Transfer,Online,East-Bob,2687.3599999999924,74.46665244221758,2023,6,June
1050,2023-06-01,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,11492.40999999999,225.08627477094572,2023,6,June
1035,2023-04-18,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,3260.940000000003,34.6278578330909,2023,4,April
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,194.48000000000047,2.2161548664700654,2023,7,July
1033,2023-10-28,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,3565.560000000003,319.66075558982294,2023,10,October
1061,2023-04-08,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,11315.220000000001,283.729560710426,2023,4,April
1051,2023-05-11,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,8241.120000000003,147.73347770047528,2023,5,May
1043,2023-10-20,Charlie,South,5081.01,22,Food,530.04,759.32,Returning,0.17,Bank Transfer,Retail,South-Charlie,5044.160000000002,99.27475049252021,2023,10,October
1012,2023-06-20,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,22464.120000000003,1112.503714268735,2023,6,June
1067,2023-07-02,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,16582.32,192.7663447756353,2023,7,July
1065,2023-12-30,David,South,6801.71,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David,1462.41,21.50062263754262,2023,12,December
1033,2023-02-08,Eve,North,8395.29,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,North-Eve,4385.159999999984,52.2335738253233,2023,2,February
1040,2023-01-15,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie,8089.439999999999,94.04390026703804,2023,1,January
1074,2023-01-04,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,South-Eve,17250.100000000002,229.7342290030791,2023,1,January
1043,2023-12-15,David,West,4448.18,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David,1652.28,37.14507956062929,2023,12,December
1044,2023-07-29,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,14965.740000000003,243.56675417167807,2023,7,July
1029,2023-06-10,Eve,East,1687.62,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve,2038.35,120.78252213175954,2023,6,June
1013,2023-01-16,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve,8047.800000000007,118.89042692592366,2023,1,January
1012,2023-04-18,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,2877.66,153.50712948293247,2023,4,April
1095,2023-11-07,Charlie,West,6970.1,32,Clothing,4266.64,4523.36,New,0.3,Bank Transfer,Retail,West-Charlie,8215.039999999979,117.86114976829569,2023,11,November
1046,2023-08-15,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,157.8000000000011,6.649754321497547,2023,8,August
1002,2023-06-19,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,8258.580000000002,653.4927517883144,2023,6,June
1035,2023-02-03,Charlie,North,1736.32,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,North-Charlie,1557.8499999999985,89.72136472539616,2023,2,February
1087,2023-09-08,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,2088.3999999999996,1744.4036084196455,2023,9,September
1081,2023-09-04,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,7063.9900000000025,97.89994345521878,2023,9,September
1090,2023-09-26,Eve,North,7350.77,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve,3761.559999999999,51.17232616446983,2023,9,September
1008,2023-05-21,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,9902.309999999996,190.50817262555205,2023,5,May
1093,2023-10-01,Eve,East,1697.49,22,Electronics,2593.64,2955.51,Returning,0.0,Bank Transfer,Retail,East-Eve,7961.140000000008,468.9948099841535,2023,10,October
1026,2023-04-06,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,1179.6400000000012,127.22742911377401,2023,4,April
1074,2023-08-15,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,13757.890000000003,4754.264289169951,2023,8,August
1090,2023-02-08,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,North-Charlie,1597.6399999999976,91.77039594235184,2023,2,February
1034,2023-10-29,David,North,8919.47,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,North-David,2110.040000000002,23.656562553604665,2023,10,October
1007,2023-01-29,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie,1236.2999999999988,49.62648672733326,2023,1,January
1068,2023-11-14,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,West-Charlie,14623.559999999994,405.3890870986251,2023,11,November
1058,2023-09-02,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,2937.0600000000013,256.9786161761104,2023,9,September
1075,2023-08-24,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,18778.620000000006,815.9721558369329,2023,8,August
1029,2023-07-04,Charlie,North,5240.32,31,Furniture,951.21,1320.32,New,0.15,Cash,Online,North-Charlie,11442.409999999996,218.3532685026868,2023,7,July
1036,2023-09-29,Bob,North,6116.75,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,North-Bob,1813.630000000001,29.650222749008886,2023,9,September
1089,2023-08-24,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,1984.0,78.4502904321488,2023,8,August
1021,2023-08-27,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,2667.4100000000008,397.2019953838137,2023,8,August
1036,2023-09-23,Bob,North,3971.23,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,North-Bob,17566.92000000001,442.35463571739757,2023,9,September
1010,2023-12-25,David,South,2418.61,30,Food,3289.01,3508.14,New,0.17,Bank Transfer,Retail,South-David,6573.89999999999,271.8048796622849,2023,12,December
1073,2023-12-06,Alice,North,2273.58,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,10164.280000000002,447.0605828693076,2023,12,December
1024,2023-03-06,Alice,South,9602.64,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,12822.600000000004,133.53202869210972,2023,3,March
1064,2023-06-26,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,6731.339999999999,108.54601483220642,2023,6,June
1099,2023-01-03,Bob,East,5613.1,31,Furniture,4632.85,4711.7,New,0.21,Cash,Retail,East-Bob,2444.349999999983,43.547237711781065,2023,1,January
1049,2023-05-22,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,4313.9500000000035,102.31916644727332,2023,5,May
1099,2023-06-07,Charlie,East,4346.55,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,8838.099999999997,203.33597910986865,2023,6,June
1036,2023-11-20,Alice,East,5454.96,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,13632.96,249.91860618592986,2023,11,November
1082,2023-05-26,David,South,6994.66,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,454.7800000000002,6.501817100473793,2023,5,May
1096,2023-10-20,David,South,7051.25,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,4601.900000000001,65.26360574366248,2023,10,October
1024,2023-06-02,Alice,West,1799.77,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,451.5600000000004,25.089872594831586,2023,6,June
1023,2023-07-12,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,557.8,11.043095392704984,2023,7,July
1062,2023-03-14,Alice,East,4178.39,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,9604.319999999996,229.85695447289496,2023,3,March
1096,2023-11-01,Bob,South,8718.22,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,5026.900000000005,57.65970576562653,2023,11,November
1037,2023-12-10,Bob,North,6351.05,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,15376.320000000007,242.10673825587907,2023,12,December
1012,2023-05-20,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,5336.959999999999,99.35161277711897,2023,5,May
1055,2023-07-06,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,4258.080000000002,342.727441021885,2023,7,July
1013,2023-10-20,David,East,6095.82,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,991.7599999999975,16.26950927028681,2023,10,October
1023,2023-03-02,David,West,1260.32,39,Food,4450.61,4663.34,New,0.24,Cash,Retail,West-David,8296.47000000002,658.282817062335,2023,3,March
1089,2023-07-17,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,4855.53,141.21686273939537,2023,7,July
1099,2023-10-22,Bob,West,1514.14,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,16192.509999999997,1069.4196045279825,2023,10,October
1030,2023-11-15,Eve,East,6951.53,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,2689.4399999999987,38.68846138907548,2023,11,November
1017,2023-10-29,Eve,East,2141.9,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,110.56000000000006,5.161772258275366,2023,10,October
1062,2023-12-10,David,West,3979.41,11,Electronics,1190.08,1292.94,Returning,0.13,Cash,Retail,West-David,1131.4600000000014,28.43285813726159,2023,12,December
1084,2023-01-11,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,1502.549999999999,16.756103925648855,2023,1,January
1089,2023-03-03,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,649.5600000000013,30.60021764426005,2023,3,March
1086,2023-11-29,Bob,West,5127.27,7,Food,737.9,1182.0,New,0.23,Credit Card,Retail,West-Bob,3108.7000000000003,60.63070600924079,2023,11,November
1013,2023-08-14,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,10132.460000000001,238.3665154006667,2023,8,August
1059,2023-06-02,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,17402.690000000002,6227.924703861433,2023,6,June
1019,2023-07-18,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,4808.399999999998,60.49587899817694,2023,7,July
1049,2023-02-21,Alice,East,783.55,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,4402.310000000007,561.8416182757969,2023,2,February
1100,2023-09-17,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,7562.450000000001,157.71138157126416,2023,9,September
1012,2023-02-28,David,East,5650.72,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,2550.2399999999916,45.131239912789724,2023,2,February
1061,2023-03-13,Bob,South,6321.42,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,1922.9099999999994,30.418956500279993,2023,3,March
1019,2023-05-28,Alice,East,6917.45,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,8330.279999999993,120.42414473541541,2023,5,May
1076,2023-12-15,Bob,West,2607.4,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,1933.4400000000023,74.15202884099111,2023,12,December
1009,2023-03-04,David,East,198.79,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,367.75999999999976,184.99924543488092,2023,3,March
1071,2023-11-06,David,North,7262.09,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,9388.25,129.27752203566743,2023,11,November
1028,2023-08-31,Eve,North,5403.0,28,Furniture,2055.28,2449.64,New,0.19,Credit Card,Online,North-Eve,11042.07999999999,204.3694243938551,2023,8,August
1078,2024-01-01,David,East,8377.57,42,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David,10563.84,126.09670823401058,2024,1,January
1095,2023-11-26,Charlie,West,8231.74,7,Food,4257.24,4355.87,Returning,0.03,Bank Transfer,Online,West-Charlie,690.4100000000008,8.387169662793053,2023,11,November
1052,2023-04-17,Alice,South,8448.93,2,Food,1935.41,2305.44,Returning,0.22,Credit Card,Online,South-Alice,740.06,8.759215663995322,2023,4,April
1083,2023-08-14,Eve,West,4902.44,42,Clothing,2505.41,2638.96,New,0.1,Bank Transfer,Online,West-Eve,5609.100000000008,114.41445484289471,2023,8,August
1016,2023-11-09,Charlie,South,3402.92,24,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie,6012.0,176.6717995133591,2023,11,November
1069,2023-08-06,Bob,North,7936.43,4,Electronics,2485.86,2532.87,New,0.01,Credit Card,Online,North-Bob,188.03999999999905,2.3693272667937477,2023,8,August
1099,2023-08-29,Alice,West,4567.81,44,Clothing,4933.11,5245.86,Returning,0.13,Bank Transfer,Retail,West-Alice,13761.0,301.2603413889807,2023,8,August
1012,2023-09-16,David,South,1916.08,19,Electronics,1427.42,1763.69,New,0.03,Cash,Retail,South-David,6389.129999999999,333.44797711995324,2023,9,September
1025,2023-09-19,Alice,East,8564.24,26,Electronics,2007.32,2202.87,Returning,0.11,Cash,Online,East-Alice,5084.299999999999,59.3666221404351,2023,9,September
1052,2023-01-05,Bob,North,8837.34,11,Clothing,3451.59,3929.26,New,0.3,Credit Card,Retail,North-Bob,5254.370000000001,59.45646540701161,2023,1,January
1085,2023-09-18,Eve,East,4716.47,40,Clothing,4083.23,4521.57,New,0.27,Bank Transfer,Retail,East-Eve,17533.599999999988,371.75260311207296,2023,9,September
1100,2023-02-23,Eve,North,849.43,43,Furniture,2116.09,2472.98,New,0.01,Credit Card,Retail,North-Eve,15346.269999999995,1806.6550510342224,2023,2,February
1053,2023-02-16,Eve,West,3939.48,11,Furniture,1582.86,1942.55,New,0.17,Credit Card,Retail,West-Eve,3956.5900000000006,100.43432128098127,2023,2,February
1023,2023-08-03,David,West,8055.02,45,Food,4692.24,4825.92,Returning,0.19,Bank Transfer,Retail,West-David,6015.600000000013,74.68137881718498,2023,8,August
1016,2023-06-26,Charlie,North,9027.56,3,Electronics,3401.87,3733.71,Returning,0.06,Bank Transfer,Retail,North-Charlie,995.5200000000004,11.0275644803247,2023,6,June
1057,2023-01-09,Charlie,North,2114.38,12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie,1285.44,60.79512670380915,2023,1,January
1039,2023-04-09,Alice,North,763.04,3,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice,241.68,31.673306772908372,2023,4,April
1053,2023-01-20,David,West,8785.77,42,Furniture,2443.57,2943.31,New,0.29,Cash,Online,West-David,20989.07999999999,238.89858259435414,2023,1,January
1042,2023-08-29,Eve,South,3955.11,27,Clothing,1139.45,1454.41,Returning,0.3,Bank Transfer,Online,South-Eve,8503.920000000002,215.01096050425906,2023,8,August
1058,2023-03-02,Eve,East,5463.43,49,Furniture,1307.22,1528.4,Returning,0.24,Cash,Retail,East-Eve,10837.820000000003,198.37025458365903,2023,3,March
1039,2023-06-27,Bob,East,9683.85,2,Electronics,4394.58,4545.78,Returning,0.2,Credit Card,Retail,East-Bob,302.39999999999964,3.1227249492712055,2023,6,June
1014,2023-12-04,Bob,West,758.99,49,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,West-Bob,14990.079999999998,1975.0036232361424,2023,12,December
1095,2023-03-03,Eve,East,6518.35,16,Electronics,3591.05,3625.35,Returning,0.05,Credit Card,Retail,East-Eve,548.7999999999956,8.4193085673521,2023,3,March
1005,2023-05-25,Eve,North,833.64,2,Clothing,1392.15,1448.54,Returning,0.02,Bank Transfer,Retail,North-Eve,112.77999999999975,13.528621467300002,2023,5,May
1035,2023-08-04,David,South,3817.14,30,Electronics,3813.62,3839.72,New,0.21,Credit Card,Online,South-David,782.9999999999973,20.512739904745366,2023,8,August
1087,2023-01-03,Charlie,East,8057.76,20,Furniture,3625.94,3880.53,New,0.24,Bank Transfer,Online,East-Charlie,5091.800000000003,63.19125910923138,2023,1,January
1093,2023-06-09,Bob,South,4391.38,38,Food,86.59,390.89,Returning,0.25,Credit Card,Online,South-Bob,11563.399999999998,263.32041408395537,2023,6,June
1075,2023-08-15,Charlie,North,9972.11,28,Clothing,2570.22,2610.84,Returning,0.27,Bank Transfer,Retail,North-Charlie,1137.3600000000097,11.405409687618866,2023,8,August
1018,2023-09-26,David,East,5634.69,25,Furniture,739.63,1103.03,New,0.26,Bank Transfer,Retail,East-David,9085.0,161.23335977666918,2023,9,September
1076,2023-04-30,Eve,West,3279.51,32,Clothing,4337.82,4460.71,Returning,0.3,Cash,Retail,West-Eve,3932.4800000000105,119.91059640007227,2023,4,April
1009,2023-03-30,Charlie,South,2279.1,10,Clothing,4364.35,4710.1,New,0.07,Credit Card,Online,South-Charlie,3457.5,151.70462024483348,2023,3,March
1074,2023-11-25,Eve,North,3570.15,42,Furniture,2120.81,2611.94,Returning,0.23,Cash,Online,North-Eve,20627.460000000006,577.7757237090881,2023,11,November
1058,2023-03-09,Eve,South,3788.08,40,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,South-Eve,13945.599999999995,368.1442841756245,2023,3,March
1017,2023-12-23,Alice,East,780.27,33,Food,1551.25,1994.01,Returning,0.08,Cash,Online,East-Alice,14611.08,1872.5671882809795,2023,12,December
1007,2023-04-08,Charlie,East,3758.78,13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie,6170.060000000005,164.15060205705055,2023,4,April
1046,2023-09-24,Charlie,West,4695.96,41,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,West-Charlie,10188.910000000009,216.97182258792682,2023,9,September
1013,2023-04-15,Eve,North,7255.1,42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve,14873.880000000005,205.01274965196902,2023,4,April
1040,2023-11-19,David,North,6601.62,47,Electronics,2189.54,2617.0,New,0.01,Bank Transfer,Online,North-David,20090.620000000003,304.3286344866866,2023,11,November
1042,2023-05-03,Alice,West,7116.78,37,Furniture,502.86,687.6,Returning,0.21,Cash,Online,West-Alice,6835.38,96.0459646075894,2023,5,May
1009,2023-01-29,Eve,West,182.8,16,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,West-Eve,2209.279999999999,1208.5776805251633,2023,1,January
1050,2023-05-17,Bob,North,2254.91,45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob,21322.35,945.5964983081366,2023,5,May
1027,2023-07-14,Bob,South,6650.67,22,Food,3240.2,3606.09,New,0.07,Cash,Online,South-Bob,8049.580000000007,121.03412137423759,2023,7,July
1066,2023-08-14,Alice,South,4891.49,20,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,South-Alice,2352.7999999999997,48.099863231857775,2023,8,August
1005,2023-11-28,David,West,152.6,43,Furniture,1200.4,1430.45,New,0.08,Bank Transfer,Retail,West-David,9892.149999999998,6482.404980340759,2023,11,November
1029,2023-06-19,Eve,South,8064.5,27,Food,3196.38,3596.64,New,0.01,Cash,Retail,South-Eve,10807.019999999993,134.00731601463193,2023,6,June
1037,2023-01-09,Charlie,North,7750.81,41,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,North-Charlie,11400.460000000017,147.0873366783603,2023,1,January
